word_id,sentence_id,sentence,context,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes
24765,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?","pagkakaintindi ng mga tao ,",mga,FIL,,TRUE,,,,
24766,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?","ng mga tao , kokondenahin",tao,FIL,,TRUE,,,,
24767,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?","mga tao , kokondenahin ba",",",SYM,,TRUE,,,,
24768,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?","tao , kokondenahin ba nila",kokondenahin,FIL,,TRUE,,,,
24769,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?",", kokondenahin ba nila ito",ba,FIL,,TRUE,,,,
24770,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?",kokondenahin ba nila ito ?,nila,FIL,,TRUE,,,,
24771,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?",ba nila ito ?,ito,FIL,,TRUE,,,,
24772,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?",nila ito ?,?,SYM,,TRUE,,,,
24773,1542,Bakit di ka sumuporta sa partylist na alam mong makakagawa talaga ng pagbabago ?,Bakit di ka,Bakit,FIL,,TRUE,,,,
24774,1542,Bakit di ka sumuporta sa partylist na alam mong makakagawa talaga ng pagbabago ?,Bakit di ka sumuporta,di,FIL,,TRUE,,,,
24775,1542,Bakit di ka sumuporta sa partylist na alam mong makakagawa talaga ng pagbabago ?,Bakit di ka sumuporta sa,ka,FIL,,TRUE,,,,
24776,1542,Bakit di ka sumuporta sa partylist na alam mong makakagawa talaga ng pagbabago ?,di ka sumuporta sa partylist,sumuporta,FIL,,TRUE,,,,
24777,1542,Bakit di ka sumuporta sa partylist na alam mong makakagawa talaga ng pagbabago ?,ka sumuporta sa partylist na,sa,FIL,,TRUE,,,,
24778,1542,Bakit di ka sumuporta sa partylist na alam mong makakagawa talaga ng pagbabago ?,sumuporta sa partylist na alam,partylist,ENG,,TRUE,,,,
24779,1542,Bakit di ka sumuporta sa partylist na alam mong makakagawa talaga ng pagbabago ?,sa partylist na alam mong,na,FIL,,TRUE,,,,
24780,1542,Bakit di ka sumuporta sa partylist na alam mong makakagawa talaga ng pagbabago ?,partylist na alam mong makakagawa,alam,FIL,,TRUE,,,,
24781,1542,Bakit di ka sumuporta sa partylist na alam mong makakagawa talaga ng pagbabago ?,na alam mong makakagawa talaga,mong,FIL,,TRUE,,,,
24782,1542,Bakit di ka sumuporta sa partylist na alam mong makakagawa talaga ng pagbabago ?,alam mong makakagawa talaga ng,makakagawa,FIL,,TRUE,,,,
24783,1542,Bakit di ka sumuporta sa partylist na alam mong makakagawa talaga ng pagbabago ?,mong makakagawa talaga ng pagbabago,talaga,FIL,,TRUE,,,,
24784,1542,Bakit di ka sumuporta sa partylist na alam mong makakagawa talaga ng pagbabago ?,makakagawa talaga ng pagbabago ?,ng,FIL,,TRUE,,,,
24785,1542,Bakit di ka sumuporta sa partylist na alam mong makakagawa talaga ng pagbabago ?,talaga ng pagbabago ?,pagbabago,FIL,,TRUE,,,,
24786,1542,Bakit di ka sumuporta sa partylist na alam mong makakagawa talaga ng pagbabago ?,ng pagbabago ?,?,SYM,,TRUE,,,,
24787,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",Batay sa survey,Batay,FIL,,TRUE,,,,
24788,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .","Batay sa survey ,",sa,FIL,,TRUE,,,,
24789,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .","Batay sa survey , siyam",survey,ENG,,TRUE,,,,
24790,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .","sa survey , siyam sa",",",SYM,,TRUE,,,,
24791,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .","survey , siyam sa sampung",siyam,FIL,,TRUE,,,,
24792,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",", siyam sa sampung Pilipino",sa,FIL,,TRUE,,,,
24793,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",siyam sa sampung Pilipino ang,sampung,FIL,,TRUE,,,,
24794,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",sa sampung Pilipino ang nagtitiwala,Pilipino,FIL,,TRUE,,,,
24795,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",sampung Pilipino ang nagtitiwala sa,ang,FIL,,TRUE,,,,
24796,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",Pilipino ang nagtitiwala sa mga,nagtitiwala,FIL,,TRUE,,,,
24797,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",ang nagtitiwala sa mga ginagawang,sa,FIL,,TRUE,,,,
24798,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",nagtitiwala sa mga ginagawang aksiyon,mga,FIL,,TRUE,,,,
24799,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",sa mga ginagawang aksiyon ni,ginagawang,FIL,,TRUE,,,,
24800,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",mga ginagawang aksiyon ni Pangulong,aksiyon,FIL,,TRUE,,,,
24801,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",ginagawang aksiyon ni Pangulong Duterte,ni,FIL,,TRUE,,,,
24802,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",aksiyon ni Pangulong Duterte para,Pangulong,FIL,,TRUE,,,,
24803,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",ni Pangulong Duterte para matugunan,Duterte,UNK,NE,TRUE,,,,
24804,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",Pangulong Duterte para matugunan ang,para,FIL,,TRUE,,,,
24805,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",Duterte para matugunan ang matinding,matugunan,FIL,,TRUE,,,,
24806,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",para matugunan ang matinding krisis,ang,FIL,,TRUE,,,,
24807,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",matugunan ang matinding krisis na,matinding,FIL,,TRUE,,,,
24808,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",ang matinding krisis na dinaranas,krisis,FIL,,TRUE,,,,
24809,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",matinding krisis na dinaranas ng,na,FIL,,TRUE,,,,
24810,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",krisis na dinaranas ng bansa,dinaranas,FIL,,TRUE,,,,
24811,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",na dinaranas ng bansa sa,ng,FIL,,TRUE,,,,
24812,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",dinaranas ng bansa sa COVID-19,bansa,FIL,,TRUE,,,,
24813,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",ng bansa sa COVID-19 .,sa,FIL,,TRUE,,,,
24814,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",bansa sa COVID-19 .,COVID-19,UNK,NE,FALSE,ENG,ABB_NE,,
24815,1543,"Batay sa survey , siyam sa sampung Pilipino ang nagtitiwala sa mga ginagawang aksiyon ni Pangulong Duterte para matugunan ang matinding krisis na dinaranas ng bansa sa COVID-19 .",sa COVID-19 .,.,SYM,,TRUE,,,,
24816,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,Tiniyak ni David,Tiniyak,FIL,,TRUE,,,,
24817,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,Tiniyak ni David sa,ni,FIL,,TRUE,,,,
24818,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,Tiniyak ni David sa panayam,David,UNK,NE,TRUE,,,,
24819,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,ni David sa panayam sa,sa,FIL,,TRUE,,,,
24820,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,David sa panayam sa Teleradyo,panayam,FIL,,TRUE,,,,
24821,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,sa panayam sa Teleradyo na,sa,FIL,,TRUE,,,,
24822,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,panayam sa Teleradyo na nasa,Teleradyo,UNK,NE,FALSE,FIL,,,Named entity: media program
24823,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,sa Teleradyo na nasa normal,na,FIL,,TRUE,,,,
24824,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,Teleradyo na nasa normal na,nasa,FIL,,TRUE,,,,
24825,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,na nasa normal na lebel,normal,ENG,,TRUE,,,,
24826,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,nasa normal na lebel pa,na,FIL,,TRUE,,,,
24827,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,normal na lebel pa rin,lebel,FIL,,TRUE,,,,
24828,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,na lebel pa rin ang,pa,FIL,,TRUE,,,,
24829,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,lebel pa rin ang tubig,rin,FIL,,TRUE,,,,
24830,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,pa rin ang tubig sa,ang,FIL,,TRUE,,,,
24831,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,rin ang tubig sa mga,tubig,FIL,,TRUE,,,,
24832,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,ang tubig sa mga dam,sa,FIL,,TRUE,,,,
24833,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,tubig sa mga dam kung,mga,FIL,,TRUE,,,,
24834,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,sa mga dam kung kaya,dam,ENG,,TRUE,,,,
24835,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,mga dam kung kaya hindi,kung,FIL,,TRUE,,,,
24836,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,dam kung kaya hindi kakailanganing,kaya,FIL,,TRUE,,,,
24837,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,kung kaya hindi kakailanganing magpakawala,hindi,FIL,,TRUE,,,,
24838,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,kaya hindi kakailanganing magpakawala ng,kakailanganing,FIL,,TRUE,,,,
24839,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,hindi kakailanganing magpakawala ng tubig,magpakawala,FIL,,TRUE,,,,
24840,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,kakailanganing magpakawala ng tubig na,ng,FIL,,TRUE,,,,
24841,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,magpakawala ng tubig na maaaring,tubig,FIL,,TRUE,,,,
24842,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,ng tubig na maaaring maging,na,FIL,,TRUE,,,,
24843,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,tubig na maaaring maging sanhi,maaaring,FIL,,TRUE,,,,
24844,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,na maaaring maging sanhi ng,maging,FIL,,TRUE,,,,
24845,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,maaaring maging sanhi ng pagbaha,sanhi,FIL,,TRUE,,,,
24846,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,maging sanhi ng pagbaha .,ng,FIL,,TRUE,,,,
24847,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,sanhi ng pagbaha .,pagbaha,FIL,,TRUE,,,,
24848,1544,Tiniyak ni David sa panayam sa Teleradyo na nasa normal na lebel pa rin ang tubig sa mga dam kung kaya hindi kakailanganing magpakawala ng tubig na maaaring maging sanhi ng pagbaha .,ng pagbaha .,.,SYM,,TRUE,,,,
24849,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,Tiniyak naman ni,Tiniyak,FIL,,TRUE,,,,
24850,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,Tiniyak naman ni Secretary,naman,FIL,,TRUE,,,,
24851,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,Tiniyak naman ni Secretary Duque,ni,FIL,,TRUE,,,,
24852,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,naman ni Secretary Duque sa,Secretary,ENG,NE,TRUE,,,,
24853,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,ni Secretary Duque sa Presidente,Duque,UNK,NE,TRUE,,,,
24854,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,Secretary Duque sa Presidente na,sa,FIL,,TRUE,,,,
24855,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,Duque sa Presidente na mayroong,Presidente,FIL,NE,FALSE,FIL,,,
24856,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,sa Presidente na mayroong allocation,na,FIL,,TRUE,,,,
24857,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,Presidente na mayroong allocation plan,mayroong,FIL,,TRUE,,,,
24858,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,na mayroong allocation plan sa,allocation,ENG,,TRUE,,,,
24859,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,mayroong allocation plan sa bawat,plan,ENG,,TRUE,,,,
24860,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,allocation plan sa bawat rehiyon,sa,FIL,,TRUE,,,,
24861,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,plan sa bawat rehiyon at,bawat,FIL,,TRUE,,,,
24862,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,sa bawat rehiyon at lalawigan,rehiyon,FIL,,TRUE,,,,
24863,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,bawat rehiyon at lalawigan ng,at,FIL,,TRUE,,,,
24864,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,rehiyon at lalawigan ng mga,lalawigan,FIL,,TRUE,,,,
24865,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,at lalawigan ng mga bakuna,ng,FIL,,TRUE,,,,
24866,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,lalawigan ng mga bakuna .,mga,FIL,,TRUE,,,,
24867,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,ng mga bakuna .,bakuna,FIL,,TRUE,,,,
24868,1545,Tiniyak naman ni Secretary Duque sa Presidente na mayroong allocation plan sa bawat rehiyon at lalawigan ng mga bakuna .,mga bakuna .,.,SYM,,TRUE,,,,
24869,1546,ang ganda ni luxuria nakaka fall,ang ganda ni,ang,FIL,,TRUE,,,,
24870,1546,ang ganda ni luxuria nakaka fall,ang ganda ni luxuria,ganda,FIL,,TRUE,,,,
24871,1546,ang ganda ni luxuria nakaka fall,ang ganda ni luxuria nakaka,ni,FIL,,TRUE,,,,
24872,1546,ang ganda ni luxuria nakaka fall,ganda ni luxuria nakaka fall,luxuria,UNK,NE,TRUE,,,,
24873,1546,ang ganda ni luxuria nakaka fall,ni luxuria nakaka fall,nakaka,FIL,,TRUE,,,,
24874,1546,ang ganda ni luxuria nakaka fall,luxuria nakaka fall,fall,ENG,,TRUE,,,,
24875,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,Ipinagbubunyi po namin,Ipinagbubunyi,FIL,,TRUE,,,,
24876,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,Ipinagbubunyi po namin ang,po,FIL,,TRUE,,,,
24877,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,Ipinagbubunyi po namin ang nanay,namin,FIL,,TRUE,,,,
24878,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,po namin ang nanay na,ang,FIL,,TRUE,,,,
24879,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,namin ang nanay na tulad,nanay,FIL,,TRUE,,,,
24880,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,ang nanay na tulad po,na,FIL,,TRUE,,,,
24881,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,nanay na tulad po ninyo,tulad,FIL,,TRUE,,,,
24882,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,na tulad po ninyo na,po,FIL,,TRUE,,,,
24883,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,tulad po ninyo na tiniis,ninyo,FIL,,TRUE,,,,
24884,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,po ninyo na tiniis ang,na,FIL,,TRUE,,,,
24885,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,ninyo na tiniis ang lahat,tiniis,FIL,,TRUE,,,,
24886,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,na tiniis ang lahat at,ang,FIL,,TRUE,,,,
24887,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,tiniis ang lahat at ngayon,lahat,FIL,,TRUE,,,,
24888,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,ang lahat at ngayon naman,at,FIL,,TRUE,,,,
24889,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,lahat at ngayon naman ay,ngayon,FIL,,TRUE,,,,
24890,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,at ngayon naman ay talaga,naman,FIL,,TRUE,,,,
24891,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,ngayon naman ay talaga namang,ay,FIL,,TRUE,,,,
